Iteration,Classes_Dep_Var,Num_Ind_Vars,Num_Categorical_Vars,Classes_Ind_Vars,Sample_Size,Model,Hyperparameter_1,Hyperparameter_2,Hyperparameter_3,Misclassification,Accuracy,Precision,Recall,F1_Score
1,2,5,2,3,10000,DecisionTree,entropy,0.1,0.1,0.23099999999999998,0.769,0.7695704109896542,0.769,0.7688777363225147
1,2,5,2,3,10000,DecisionTree,entropy,0.1,0.2,0.23099999999999998,0.769,0.7695704109896542,0.769,0.7688777363225147
1,2,5,2,3,10000,DecisionTree,gini,0.05,0.1,0.2453333333333333,0.7546666666666667,0.7547119487908961,0.7546666666666667,0.7546557624783324
1,2,5,2,3,10000,DecisionTree,gini,0.05,0.2,0.2453333333333333,0.7546666666666667,0.7547119487908961,0.7546666666666667,0.7546557624783324
1,2,5,2,3,10000,DecisionTree,gini,0.1,0.1,0.22699999999999998,0.773,0.773648120370424,0.773,0.7728655111454327
1,2,5,2,3,10000,DecisionTree,gini,0.1,0.2,0.22699999999999998,0.773,0.773648120370424,0.773,0.7728655111454327
1,2,5,2,3,10000,DecisionTree,f_test,0.05,0.1,0.31033333333333335,0.6896666666666667,0.6904964692868802,0.6896666666666667,0.689328345234627
1,2,5,2,3,10000,DecisionTree,f_test,0.05,0.2,0.31033333333333335,0.6896666666666667,0.6904964692868802,0.6896666666666667,0.689328345234627
1,2,5,2,3,10000,DecisionTree,f_test,0.1,0.1,0.31033333333333335,0.6896666666666667,0.6904964692868802,0.6896666666666667,0.689328345234627
1,2,5,2,3,10000,DecisionTree,f_test,0.1,0.2,0.31033333333333335,0.6896666666666667,0.6904964692868802,0.6896666666666667,0.689328345234627
1,2,5,2,3,10000,RandomForest,entropy,0.05,0.1,0.2486666666666667,0.7513333333333333,0.759242416185162,0.7513333333333333,0.7494221482157917
1,2,5,2,3,10000,RandomForest,entropy,0.05,0.2,0.2436666666666667,0.7563333333333333,0.7626711803147136,0.7563333333333333,0.7548545889756554
1,2,5,2,3,10000,RandomForest,entropy,0.1,0.1,0.22366666666666668,0.7763333333333333,0.7882509069414343,0.7763333333333333,0.773997344777548
1,2,5,2,3,10000,RandomForest,entropy,0.1,0.2,0.25,0.75,0.7584999375004596,0.75,0.7479278549355055
1,2,5,2,3,10000,RandomForest,gini,0.05,0.1,0.2506666666666667,0.7493333333333333,0.753312478326205,0.7493333333333333,0.7483450564081878
1,2,5,2,3,10000,RandomForest,gini,0.05,0.2,0.2516666666666667,0.7483333333333333,0.7612066414505839,0.7483333333333333,0.7451938669682492
1,2,5,2,3,10000,RandomForest,gini,0.1,0.1,0.23233333333333328,0.7676666666666667,0.7708651628946435,0.7676666666666667,0.7669787620810815
1,2,5,2,3,10000,RandomForest,gini,0.1,0.2,0.2596666666666667,0.7403333333333333,0.7421804706922442,0.7403333333333333,0.739837260803628
1,2,5,2,3,10000,RandomForest,f_test,0.05,0.1,0.2483333333333333,0.7516666666666667,0.7590358331758913,0.7516666666666667,0.749887841203063
1,2,5,2,3,10000,RandomForest,f_test,0.05,0.2,0.2646666666666667,0.7353333333333333,0.736221947807218,0.7353333333333333,0.7350841947360273
1,2,5,2,3,10000,RandomForest,f_test,0.1,0.1,0.2703333333333333,0.7296666666666667,0.7431317343491151,0.7296666666666667,0.7258712320392421
1,2,5,2,3,10000,RandomForest,f_test,0.1,0.2,0.31200000000000006,0.688,0.6885097303107603,0.688,0.687788945327041
1,2,5,2,3,10000,ANN,1,3.0,SGD,0.18633333333333335,0.8136666666666666,0.8141862609230643,0.8136666666666666,0.8135895963208789
1,2,5,2,3,10000,ANN,1,3.0,Adam,0.18766666666666665,0.8123333333333334,0.8129209293005755,0.8123333333333334,0.8122451928822141
1,2,5,2,3,10000,ANN,1,3.0,RMSprop,0.19433333333333336,0.8056666666666666,0.8104922685054972,0.8056666666666666,0.8049086500649022
1,2,5,2,3,10000,ANN,1,15.0,SGD,0.18233333333333335,0.8176666666666667,0.817667937338416,0.8176666666666667,0.8176664843331509
1,2,5,2,3,10000,ANN,1,15.0,Adam,0.18899999999999995,0.811,0.8124164266525701,0.811,0.8107855359168764
1,2,5,2,3,10000,ANN,1,15.0,RMSprop,0.19599999999999995,0.804,0.804043782304652,0.804,0.8039929437459749
1,2,5,2,3,10000,ANN,2,3.0,SGD,0.19133333333333336,0.8086666666666666,0.8105237366222171,0.8086666666666666,0.808380173735309
1,2,5,2,3,10000,ANN,2,3.0,Adam,0.19533333333333336,0.8046666666666666,0.8079121980843413,0.8046666666666666,0.8041505816883692
1,2,5,2,3,10000,ANN,2,3.0,RMSprop,0.19499999999999995,0.805,0.8054410568861436,0.805,0.8049295795782277
1,2,5,2,3,10000,ANN,2,15.0,SGD,0.18733333333333335,0.8126666666666666,0.8136978262769531,0.8126666666666666,0.8125125936825419
1,2,5,2,3,10000,ANN,2,15.0,Adam,0.22233333333333338,0.7776666666666666,0.7879150343032502,0.7776666666666666,0.7756704074737965
1,2,5,2,3,10000,ANN,2,15.0,RMSprop,0.22866666666666668,0.7713333333333333,0.7714419100973722,0.7713333333333333,0.7713104643797714
1,2,5,3,2,100,LogisticRegression,logit,,,0.0,1.0,1.0,1.0,1.0
1,2,5,3,2,100,LogisticRegression,probit,,,0.0,1.0,1.0,1.0,1.0
1,2,5,3,2,100,DecisionTree,entropy,0.05,0.1,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,DecisionTree,entropy,0.05,0.2,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,DecisionTree,entropy,0.1,0.1,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,DecisionTree,entropy,0.1,0.2,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,DecisionTree,gini,0.05,0.1,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,DecisionTree,gini,0.05,0.2,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,DecisionTree,gini,0.1,0.1,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,DecisionTree,gini,0.1,0.2,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,DecisionTree,f_test,0.05,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,100,DecisionTree,f_test,0.05,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,100,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,100,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,100,RandomForest,entropy,0.05,0.1,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,RandomForest,entropy,0.05,0.2,0.2666666666666667,0.7333333333333333,0.7375565610859728,0.7333333333333333,0.7321428571428572
1,2,5,3,2,100,RandomForest,entropy,0.1,0.1,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,5,3,2,100,RandomForest,entropy,0.1,0.2,0.33333333333333337,0.6666666666666666,0.669683257918552,0.6666666666666666,0.6651785714285715
1,2,5,3,2,100,RandomForest,gini,0.05,0.1,0.19999999999999996,0.8,0.8,0.8,0.8
1,2,5,3,2,100,RandomForest,gini,0.05,0.2,0.16666666666666663,0.8333333333333334,0.8472222222222221,0.8333333333333334,0.8316498316498316
1,2,5,3,2,100,RandomForest,gini,0.1,0.1,0.3666666666666667,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972
1,2,5,3,2,100,RandomForest,gini,0.1,0.2,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,5,3,2,100,RandomForest,f_test,0.05,0.1,0.16666666666666663,0.8333333333333334,0.875,0.8333333333333334,0.8285714285714285
1,2,5,3,2,100,RandomForest,f_test,0.05,0.2,0.19999999999999996,0.8,0.8571428571428572,0.8,0.7916666666666666
1,2,5,3,2,100,RandomForest,f_test,0.1,0.1,0.19999999999999996,0.8,0.8054298642533937,0.8,0.7991071428571428
1,2,5,3,2,100,RandomForest,f_test,0.1,0.2,0.2666666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
1,2,5,3,2,100,ANN,1,3.0,SGD,0.1333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
1,2,5,3,2,100,ANN,1,3.0,Adam,0.033333333333333326,0.9666666666666667,0.96875,0.9666666666666667,0.9666295884315907
1,2,5,3,2,100,ANN,1,3.0,RMSprop,0.2666666666666667,0.7333333333333333,0.7777777777777778,0.7333333333333333,0.7222222222222221
1,2,5,3,2,100,ANN,1,15.0,SGD,0.09999999999999998,0.9,0.9166666666666666,0.9,0.898989898989899
1,2,5,3,2,100,ANN,1,15.0,Adam,0.1333333333333333,0.8666666666666667,0.8947368421052633,0.8666666666666667,0.8642533936651584
1,2,5,3,2,100,ANN,1,15.0,RMSprop,0.3666666666666667,0.6333333333333333,0.7083333333333334,0.6333333333333333,0.5970695970695971
1,2,5,3,2,100,ANN,2,3.0,SGD,0.23333333333333328,0.7666666666666667,0.8409090909090909,0.7666666666666667,0.7532314923619272
1,2,5,3,2,100,ANN,2,3.0,Adam,0.06666666666666665,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333
1,2,5,3,2,100,ANN,2,3.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,100,ANN,2,15.0,SGD,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,100,ANN,2,15.0,Adam,0.1333333333333333,0.8666666666666667,0.8947368421052633,0.8666666666666667,0.8642533936651584
1,2,5,3,2,100,ANN,2,15.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,500,LogisticRegression,logit,,,0.16666666666666663,0.8333333333333334,0.8338675213675214,0.8333333333333334,0.8332666399893291
1,2,5,3,2,500,LogisticRegression,probit,,,0.16666666666666663,0.8333333333333334,0.8338675213675214,0.8333333333333334,0.8332666399893291
1,2,5,3,2,500,DecisionTree,entropy,0.05,0.1,0.30000000000000004,0.7,0.702922077922078,0.7,0.6989160979526294
1,2,5,3,2,500,DecisionTree,entropy,0.05,0.2,0.30000000000000004,0.7,0.702922077922078,0.7,0.6989160979526294
1,2,5,3,2,500,DecisionTree,entropy,0.1,0.1,0.30000000000000004,0.7,0.702922077922078,0.7,0.6989160979526294
1,2,5,3,2,500,DecisionTree,entropy,0.1,0.2,0.30000000000000004,0.7,0.702922077922078,0.7,0.6989160979526294
1,2,5,3,2,500,DecisionTree,gini,0.05,0.1,0.2666666666666667,0.7333333333333333,0.736018701672361,0.7333333333333333,0.7325726510964521
1,2,5,3,2,500,DecisionTree,gini,0.05,0.2,0.2666666666666667,0.7333333333333333,0.736018701672361,0.7333333333333333,0.7325726510964521
1,2,5,3,2,500,DecisionTree,gini,0.1,0.1,0.22666666666666668,0.7733333333333333,0.7832013262110886,0.7733333333333333,0.7713414634146342
1,2,5,3,2,500,DecisionTree,gini,0.1,0.2,0.22666666666666668,0.7733333333333333,0.7832013262110886,0.7733333333333333,0.7713414634146342
1,2,5,3,2,500,DecisionTree,f_test,0.05,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,500,DecisionTree,f_test,0.05,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,500,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,500,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,500,RandomForest,entropy,0.05,0.1,0.31999999999999995,0.68,0.6937799043062202,0.68,0.6742081447963801
1,2,5,3,2,500,RandomForest,entropy,0.05,0.2,0.2666666666666667,0.7333333333333333,0.7394636015325671,0.7333333333333333,0.7316156736446592
1,2,5,3,2,500,RandomForest,entropy,0.1,0.1,0.31999999999999995,0.68,0.6801280910869951,0.68,0.6799431009957326
1,2,5,3,2,500,RandomForest,entropy,0.1,0.2,0.24,0.76,0.7668308702791461,0.76,0.7584541062801933
1,2,5,3,2,500,RandomForest,gini,0.05,0.1,0.30000000000000004,0.7,0.7008928571428571,0.7,0.699666295884316
1,2,5,3,2,500,RandomForest,gini,0.05,0.2,0.21999999999999997,0.78,0.7886730205278593,0.78,0.7783350499305897
1,2,5,3,2,500,RandomForest,gini,0.1,0.1,0.29333333333333333,0.7066666666666667,0.7348959385734491,0.7066666666666667,0.6975806451612903
1,2,5,3,2,500,RandomForest,gini,0.1,0.2,0.24,0.76,0.7607416651809591,0.76,0.7598292118840064
1,2,5,3,2,500,RandomForest,f_test,0.05,0.1,0.2666666666666667,0.7333333333333333,0.7394636015325671,0.7333333333333333,0.7316156736446592
1,2,5,3,2,500,RandomForest,f_test,0.05,0.2,0.21333333333333337,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666
1,2,5,3,2,500,RandomForest,f_test,0.1,0.1,0.30000000000000004,0.7,0.7043968023255813,0.7,0.6983779436078467
1,2,5,3,2,500,RandomForest,f_test,0.1,0.2,0.21999999999999997,0.78,0.7840909090909092,0.78,0.7792051384985951
1,2,5,3,2,500,ANN,1,3.0,SGD,0.16000000000000003,0.84,0.8402419498309909,0.84,0.8399715504978663
1,2,5,3,2,500,ANN,1,3.0,Adam,0.16000000000000003,0.84,0.8402419498309909,0.84,0.8399715504978663
1,2,5,3,2,500,ANN,1,3.0,RMSprop,0.1466666666666666,0.8533333333333334,0.8535847713929905,0.8533333333333334,0.8533072546230441
1,2,5,3,2,500,ANN,1,15.0,SGD,0.15333333333333332,0.8466666666666667,0.846728307254623,0.8466666666666667,0.8466598515489577
1,2,5,3,2,500,ANN,1,15.0,Adam,0.17333333333333334,0.8266666666666667,0.8268991282689914,0.8266666666666667,0.8266358463726885
1,2,5,3,2,500,ANN,1,15.0,RMSprop,0.19333333333333336,0.8066666666666666,0.8093615494978479,0.8066666666666666,0.8062447107033094
1,2,5,3,2,500,ANN,2,3.0,SGD,0.17333333333333334,0.8266666666666667,0.8275985024068462,0.8266666666666667,0.8265433196940046
1,2,5,3,2,500,ANN,2,3.0,Adam,0.18000000000000005,0.82,0.8205128205128205,0.82,0.8199279711884754
1,2,5,3,2,500,ANN,2,3.0,RMSprop,0.16000000000000003,0.84,0.84,0.84,0.84
1,2,5,3,2,500,ANN,2,15.0,SGD,0.17333333333333334,0.8266666666666667,0.8268991282689914,0.8266666666666667,0.8266358463726885
1,2,5,3,2,500,ANN,2,15.0,Adam,0.18666666666666665,0.8133333333333334,0.8135563067069916,0.8133333333333334,0.8133001422475107
1,2,5,3,2,500,ANN,2,15.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,1000,LogisticRegression,logit,,,0.18333333333333335,0.8166666666666667,0.8170189098998888,0.8166666666666667,0.8166157265907197
1,2,5,3,2,1000,LogisticRegression,probit,,,0.18333333333333335,0.8166666666666667,0.8170189098998888,0.8166666666666667,0.8166157265907197
1,2,5,3,2,1000,DecisionTree,entropy,0.05,0.1,0.2666666666666667,0.7333333333333333,0.7375565610859729,0.7333333333333333,0.7321428571428571
1,2,5,3,2,1000,DecisionTree,entropy,0.05,0.2,0.2666666666666667,0.7333333333333333,0.7375565610859729,0.7333333333333333,0.7321428571428571
1,2,5,3,2,1000,DecisionTree,entropy,0.1,0.1,0.2666666666666667,0.7333333333333333,0.7375565610859729,0.7333333333333333,0.7321428571428571
1,2,5,3,2,1000,DecisionTree,entropy,0.1,0.2,0.2666666666666667,0.7333333333333333,0.7375565610859729,0.7333333333333333,0.7321428571428571
1,2,5,3,2,1000,DecisionTree,gini,0.05,0.1,0.2533333333333333,0.7466666666666667,0.7495054846250675,0.7466666666666667,0.7459440185416296
1,2,5,3,2,1000,DecisionTree,gini,0.05,0.2,0.2533333333333333,0.7466666666666667,0.7495054846250675,0.7466666666666667,0.7459440185416296
1,2,5,3,2,1000,DecisionTree,gini,0.1,0.1,0.2566666666666667,0.7433333333333333,0.7451748690161658,0.7433333333333333,0.7428504636484063
1,2,5,3,2,1000,DecisionTree,gini,0.1,0.2,0.2566666666666667,0.7433333333333333,0.7451748690161658,0.7433333333333333,0.7428504636484063
1,2,5,3,2,1000,DecisionTree,f_test,0.05,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,1000,DecisionTree,f_test,0.05,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,1000,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,1000,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,1000,RandomForest,entropy,0.05,0.1,0.28,0.72,0.7200391180654339,0.72,0.7199875550024446
1,2,5,3,2,1000,RandomForest,entropy,0.05,0.2,0.32999999999999996,0.67,0.6823251823251822,0.67,0.6643271284711627
1,2,5,3,2,1000,RandomForest,entropy,0.1,0.1,0.3433333333333334,0.6566666666666666,0.6877096757015816,0.6566666666666666,0.6418595486734895
1,2,5,3,2,1000,RandomForest,entropy,0.1,0.2,0.3733333333333333,0.6266666666666667,0.6411170528817587,0.6266666666666667,0.6168582375478927
1,2,5,3,2,1000,RandomForest,gini,0.05,0.1,0.2566666666666667,0.7433333333333333,0.74730114277971,0.7433333333333333,0.7422996686710025
1,2,5,3,2,1000,RandomForest,gini,0.05,0.2,0.2766666666666666,0.7233333333333334,0.7500124384297726,0.7233333333333334,0.7157501797965731
1,2,5,3,2,1000,RandomForest,gini,0.1,0.1,0.2533333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667
1,2,5,3,2,1000,RandomForest,gini,0.1,0.2,0.32666666666666666,0.6733333333333333,0.6815980629539952,0.6733333333333333,0.6695738176586946
1,2,5,3,2,1000,RandomForest,f_test,0.05,0.1,0.2566666666666667,0.7433333333333333,0.7527817535435617,0.7433333333333333,0.7409123027400487
1,2,5,3,2,1000,RandomForest,f_test,0.05,0.2,0.2566666666666667,0.7433333333333333,0.7651203331557794,0.7433333333333333,0.7379496545699992
1,2,5,3,2,1000,RandomForest,f_test,0.1,0.1,0.2566666666666667,0.7433333333333333,0.7557096819391902,0.7433333333333333,0.7401896278300772
1,2,5,3,2,1000,RandomForest,f_test,0.1,0.2,0.2766666666666666,0.7233333333333334,0.7346924478072019,0.7233333333333334,0.7199446637648884
1,2,5,3,2,1000,ANN,1,3.0,SGD,0.19666666666666666,0.8033333333333333,0.8033468154140183,0.8033333333333333,0.803331148123868
1,2,5,3,2,1000,ANN,1,3.0,Adam,0.19999999999999996,0.8,0.8004807692307693,0.8,0.7999199679871949
1,2,5,3,2,1000,ANN,1,3.0,RMSprop,0.21999999999999997,0.78,0.780049786628734,0.78,0.779990221787635
1,2,5,3,2,1000,ANN,1,15.0,SGD,0.18333333333333335,0.8166666666666667,0.8167933840202748,0.8166666666666667,0.8166483314998167
1,2,5,3,2,1000,ANN,1,15.0,Adam,0.22999999999999998,0.77,0.7765008420190251,0.77,0.7686401180270703
1,2,5,3,2,1000,ANN,1,15.0,RMSprop,0.21666666666666667,0.7833333333333333,0.7843570186002944,0.7833333333333333,0.783138157675241
1,2,5,3,2,1000,ANN,2,3.0,SGD,0.19333333333333336,0.8066666666666666,0.8066666666666666,0.8066666666666666,0.8066666666666666
1,2,5,3,2,1000,ANN,2,3.0,Adam,0.22333333333333338,0.7766666666666666,0.7767773776177137,0.7766666666666666,0.7766443310997766
1,2,5,3,2,1000,ANN,2,3.0,RMSprop,0.21333333333333337,0.7866666666666666,0.7868706635829923,0.7866666666666666,0.786628733997155
1,2,5,3,2,1000,ANN,2,15.0,SGD,0.18999999999999995,0.81,0.8100137783901507,0.81,0.8099978888654318
1,2,5,3,2,1000,ANN,2,15.0,Adam,0.22333333333333338,0.7766666666666666,0.7859308254099491,0.7766666666666666,0.7748428941089491
1,2,5,3,2,1000,ANN,2,15.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,2,10000,LogisticRegression,logit,,,0.17366666666666664,0.8263333333333334,0.8265540838940457,0.8263333333333334,0.8263039787057346
1,2,5,3,2,10000,LogisticRegression,probit,,,0.17366666666666664,0.8263333333333334,0.8265540838940457,0.8263333333333334,0.8263039787057346
1,2,5,3,2,10000,DecisionTree,entropy,0.05,0.1,0.22499999999999998,0.775,0.77606117917274,0.775,0.7747835670078945
1,2,5,3,2,10000,DecisionTree,entropy,0.05,0.2,0.22499999999999998,0.775,0.77606117917274,0.775,0.7747835670078945
1,2,5,3,2,10000,DecisionTree,entropy,0.1,0.1,0.20699999999999996,0.793,0.7933129975587283,0.793,0.7929447622637995
1,2,5,3,2,10000,DecisionTree,entropy,0.1,0.2,0.20699999999999996,0.793,0.7933129975587283,0.793,0.7929447622637995
1,2,5,3,2,10000,DecisionTree,gini,0.05,0.1,0.22366666666666668,0.7763333333333333,0.7764514088017149,0.7763333333333333,0.7763094481532972
1,2,5,3,2,10000,DecisionTree,gini,0.05,0.2,0.22366666666666668,0.7763333333333333,0.7764514088017149,0.7763333333333333,0.7763094481532972
1,2,5,3,2,10000,DecisionTree,gini,0.1,0.1,0.20333333333333337,0.7966666666666666,0.7966671940750117,0.7966666666666666,0.7966665762962561
1,2,5,3,2,10000,DecisionTree,gini,0.1,0.2,0.20333333333333337,0.7966666666666666,0.7966671940750117,0.7966666666666666,0.7966665762962561
1,2,5,3,2,10000,DecisionTree,f_test,0.05,0.1,0.42333333333333334,0.5766666666666667,0.6497791083758214,0.5766666666666667,0.5178250340180134
1,2,5,3,2,10000,DecisionTree,f_test,0.05,0.2,0.42333333333333334,0.5766666666666667,0.6497791083758214,0.5766666666666667,0.5178250340180134
1,2,5,3,2,10000,DecisionTree,f_test,0.1,0.1,0.42333333333333334,0.5766666666666667,0.6497791083758214,0.5766666666666667,0.5178250340180134
1,2,5,3,2,10000,DecisionTree,f_test,0.1,0.2,0.42333333333333334,0.5766666666666667,0.6497791083758214,0.5766666666666667,0.5178250340180134
1,2,5,3,2,10000,RandomForest,entropy,0.05,0.1,0.261,0.739,0.7390307021657448,0.739,0.7389916187308682
1,2,5,3,2,10000,RandomForest,entropy,0.05,0.2,0.2726666666666666,0.7273333333333334,0.7285179704923658,0.7273333333333334,0.7269794987637312
1,2,5,3,2,10000,RandomForest,entropy,0.1,0.1,0.31899999999999995,0.681,0.6870144684219928,0.681,0.67841441617431
1,2,5,3,2,10000,RandomForest,entropy,0.1,0.2,0.22199999999999998,0.778,0.7780598137554923,0.778,0.7779880606912638
1,2,5,3,2,10000,RandomForest,gini,0.05,0.1,0.22999999999999998,0.77,0.775935683139535,0.77,0.7687564234326824
1,2,5,3,2,10000,RandomForest,gini,0.05,0.2,0.2846666666666666,0.7153333333333334,0.7153520928934254,0.7153333333333334,0.7153271337909136
1,2,5,3,2,10000,RandomForest,gini,0.1,0.1,0.275,0.725,0.7253727163900834,0.725,0.7248862557508499
1,2,5,3,2,10000,RandomForest,gini,0.1,0.2,0.2273333333333334,0.7726666666666666,0.7746667287483613,0.7726666666666666,0.7722520642022098
1,2,5,3,2,10000,RandomForest,f_test,0.05,0.1,0.2546666666666667,0.7453333333333333,0.7515604036633028,0.7453333333333333,0.7437475291537496
1,2,5,3,2,10000,RandomForest,f_test,0.05,0.2,0.2526666666666667,0.7473333333333333,0.7641050611356944,0.7473333333333333,0.7432572860059641
1,2,5,3,2,10000,RandomForest,f_test,0.1,0.1,0.28933333333333333,0.7106666666666667,0.7141757216908496,0.7106666666666667,0.7094766831608937
1,2,5,3,2,10000,RandomForest,f_test,0.1,0.2,0.33199999999999996,0.668,0.7208919359249762,0.668,0.6468604380159702
1,2,5,3,2,10000,ANN,1,3.0,SGD,0.17400000000000004,0.826,0.8262319871908912,0.826,0.8259690611664295
1,2,5,3,2,10000,ANN,1,3.0,Adam,0.18066666666666664,0.8193333333333334,0.824540403812277,0.8193333333333334,0.8186057408047837
1,2,5,3,2,10000,ANN,1,3.0,RMSprop,0.18533333333333335,0.8146666666666667,0.8194738248056083,0.8146666666666667,0.8139668513019643
1,2,5,3,2,10000,ANN,1,15.0,SGD,0.18066666666666664,0.8193333333333334,0.8203864792892549,0.8193333333333334,0.8191847433735544
1,2,5,3,2,10000,ANN,1,15.0,Adam,0.17633333333333334,0.8236666666666667,0.8242028260959569,0.8236666666666667,0.8235937324753935
1,2,5,3,2,10000,ANN,1,15.0,RMSprop,0.18533333333333335,0.8146666666666667,0.8150750038716843,0.8146666666666667,0.8146065992048092
1,2,5,3,2,10000,ANN,2,3.0,SGD,0.18233333333333335,0.8176666666666667,0.8181588938264043,0.8176666666666667,0.8175961168981024
1,2,5,3,2,10000,ANN,2,3.0,Adam,0.17833333333333334,0.8216666666666667,0.8220997118348001,0.8216666666666667,0.8216067066986403
1,2,5,3,2,10000,ANN,2,3.0,RMSprop,0.17533333333333334,0.8246666666666667,0.8247134253999243,0.8246666666666667,0.8246603544394265
1,2,5,3,2,10000,ANN,2,15.0,SGD,0.18200000000000005,0.818,0.8184761572413154,0.818,0.8179319470077483
1,2,5,3,2,10000,ANN,2,15.0,Adam,0.19833333333333336,0.8016666666666666,0.8088654275038804,0.8016666666666666,0.8005042492594907
1,2,5,3,2,10000,ANN,2,15.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,5,3,3,100,LogisticRegression,logit,,,0.09999999999999998,0.9,0.9017857142857143,0.9,0.899888765294772
1,2,5,3,3,100,LogisticRegression,probit,,,0.09999999999999998,0.9,0.9017857142857143,0.9,0.899888765294772
1,2,5,3,3,100,DecisionTree,entropy,0.05,0.1,0.3666666666666667,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972
1,2,5,3,3,100,DecisionTree,entropy,0.05,0.2,0.3666666666666667,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972
1,2,5,3,3,100,DecisionTree,entropy,0.1,0.1,0.3666666666666667,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972
1,2,5,3,3,100,DecisionTree,entropy,0.1,0.2,0.3666666666666667,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972
1,2,5,3,3,100,DecisionTree,gini,0.05,0.1,0.43333333333333335,0.5666666666666667,0.5669642857142857,0.5666666666666667,0.5661846496106785
1,2,5,3,3,100,DecisionTree,gini,0.05,0.2,0.43333333333333335,0.5666666666666667,0.5669642857142857,0.5666666666666667,0.5661846496106785
1,2,5,3,3,100,DecisionTree,gini,0.1,0.1,0.3666666666666667,0.6333333333333333,0.638888888888889,0.6333333333333333,0.6296296296296297
1,2,5,3,3,100,DecisionTree,gini,0.1,0.2,0.3666666666666667,0.6333333333333333,0.638888888888889,0.6333333333333333,0.6296296296296297
1,2,5,3,3,100,DecisionTree,f_test,0.05,0.1,0.6333333333333333,0.36666666666666664,0.32954545454545453,0.36666666666666664,0.3301997649823737
1,2,5,3,3,100,DecisionTree,f_test,0.05,0.2,0.6333333333333333,0.36666666666666664,0.32954545454545453,0.36666666666666664,0.3301997649823737
1,2,5,3,3,100,DecisionTree,f_test,0.1,0.1,0.6333333333333333,0.36666666666666664,0.32954545454545453,0.36666666666666664,0.3301997649823737
1,2,5,3,3,100,DecisionTree,f_test,0.1,0.2,0.6333333333333333,0.36666666666666664,0.32954545454545453,0.36666666666666664,0.3301997649823737
